Date,PunchCode,WorkType,Hours,NoOfMan,SystemHours,Quantity,ResourceKPI,SystemKPI
2019-11-18,211,211,116.74,14.5925,70.343055,6678.0,57.204043,94.934745
2019-11-18,214,214,49.08,6.135,38.511111,26654.0,543.072534,692.111946
2019-11-19,209,209,115.7,14.4625,92.055555,22595.0,195.289541,245.449609
2019-11-19,215,215,56.46,7.0575,49.205833,21523.0,381.207934,437.407491
2019-11-20,211,211,108.93,13.61625,31.637777,8559.0,78.573395,270.531017
2019-11-20,214,214,53.8,6.725,34.231944,33707.0,626.524163,984.665083
2019-11-21,213,213,23.87,2.98375,0.079444,19.0,0.754085,226.574694
2019-11-22,211,211,122.83,15.35375,28.688888,6289.0,51.200846,219.213794
2019-11-22,214,214,64.3,8.0375,49.491944,65419.0,1017.402799,1321.811081
2019-11-25,209,209,105.13,13.14125,107.783333,32408.0,308.265956,300.677285
2019-09-12,213,213,54.87,6.85875,0.81,28.0,0.510297,34.567901
2019-09-13,211,211,73.81,9.22625,78.328333,6044.0,81.885923,77.162372
2019-09-13,214,214,58.78,7.3475,44.591388,35179.0,598.485879,788.919151
2019-09-14,215,215,0.0,0.0,0.000833,464.0,0.0,557022.809123
2019-09-16,215,215,103.33,12.91625,77.392222,24763.0,239.649666,319.967554
2019-09-17,213,213,32.95,4.11875,0.256111,33.0,0.971168,124.945824
2019-09-19,211,211,127.04,15.88,46.557777,5440.0,42.821158,116.844066
2019-09-20,211,211,102.16,12.77,33.724166,5963.0,58.369224,176.816826
2019-09-20,214,214,49.09,6.13625,31.818611,76432.0,1556.976981,2402.11617
2019-09-23,215,215,91.07,11.38375,65.991111,22479.0,246.832107,340.636786
2019-09-24,213,213,48.04,6.005,0.132222,55.0,0.645296,234.454176
2019-09-25,215,215,83.13,10.39125,57.29,22013.0,264.802117,384.238086
2019-09-26,213,213,43.74,5.4675,0.251111,43.0,0.983082,171.239014
2019-09-27,214,214,60.39,7.54875,36.249166,78716.0,1303.460837,2171.525822
2019-09-30,209,209,73.63,9.20375,43.909166,18139.0,246.353388,413.102813
2019-09-30,215,215,83.92,10.49,69.45,24429.0,291.098665,351.74946
2019-10-02,214,214,53.71,6.71375,29.244166,21961.0,408.881027,750.953198
2019-10-03,215,215,49.85,6.23125,31.751388,10852.0,217.693079,341.780334
2019-10-04,209,209,65.59,8.19875,38.648055,15100.0,230.218021,390.705301
2019-10-04,215,215,22.1,2.7625,27.435277,14930.0,675.56561,544.189876
2019-10-07,211,211,106.57,13.32125,94.622222,10092.0,94.69832,106.655707
2019-10-07,214,214,55.16,6.895,34.713055,27267.0,494.325598,785.496983
2019-10-08,209,209,80.06,10.0075,65.4775,29803.0,372.258306,455.163987
2019-10-10,209,209,61.64,7.705,34.13,13975.0,226.719662,409.463814
2019-10-10,215,215,43.78,5.4725,36.754444,13075.0,298.652352,355.739295
2019-10-11,211,211,162.88,20.36,64.339444,28691.0,176.148084,445.931736
2019-10-11,215,215,42.65,5.33125,26.740555,11853.0,277.913247,443.259311
2019-10-14,213,213,20.28,2.535,0.198055,63.0,3.057199,313.044356
2019-10-15,211,211,109.01,13.62625,55.903888,10010.0,91.826437,179.057313
2019-10-15,214,214,49.45,6.18125,33.661944,22599.0,457.007077,671.351601
2019-10-16,211,211,126.13,15.76625,35.478888,9903.0,78.514231,279.123742
2019-10-16,214,214,61.52,7.69,40.374722,30654.0,498.276983,759.237425
2019-10-17,209,209,83.65,10.45625,45.109722,23412.0,279.880454,519.001203
2019-10-17,215,215,50.05,6.25625,38.445833,14958.0,298.861138,389.066872
2019-10-18,214,214,39.6,4.95,31.816944,18651.0,470.984848,586.19709
2019-10-21,209,209,94.37,11.79625,50.840833,20185.0,213.892126,397.023392
2019-10-22,213,213,26.65,3.33125,0.220277,37.0,1.388368,167.970328
2019-10-23,214,214,50.03,6.25375,35.708055,28580.0,571.257245,800.379634
2019-10-24,211,211,126.0,15.75,56.748611,12463.0,98.912698,219.61771
2019-10-24,214,214,49.96,6.245,29.741388,34368.0,687.910328,1155.561401
2019-10-25,215,215,50.13,6.26625,35.285,9847.0,196.429283,279.070426
2019-10-28,215,215,63.94,7.9925,52.462777,15778.0,246.762589,300.746565
2019-10-29,209,209,79.18,9.8975,65.243611,22445.0,283.468047,344.018359
2019-10-30,215,215,53.07,6.63375,31.689444,13202.0,248.765781,416.605605
2019-10-31,211,211,99.22,12.4025,28.511944,6116.0,61.640798,214.506594
2019-10-31,214,214,31.31,3.91375,24.08,22666.0,723.922069,941.279069
2019-11-01,209,209,88.34,11.0425,75.170277,32180.0,364.274394,428.094737
2019-11-04,211,211,68.78,8.5975,35.452777,7020.0,102.064553,198.009876
2019-11-04,214,214,51.99,6.49875,26.719166,16523.0,317.811117,618.39505
2019-11-05,215,215,45.02,5.6275,35.006111,14439.0,320.724122,412.470839
2019-11-06,213,213,21.65,2.70625,0.194722,44.0,1.893764,210.556588
2019-11-07,214,214,52.38,6.5475,29.785,31207.0,595.780832,1047.742152
2019-11-08,215,215,31.56,3.945,27.979444,10210.0,323.510773,364.910753
2019-11-09,209,209,0.0,0.0,0.2775,52.0,0.0,187.387387
2019-11-12,211,211,120.97,15.12125,78.943611,11783.0,97.404315,149.258437
2019-11-13,211,211,126.48,15.81,50.01,7883.0,62.326059,157.628474
2019-11-13,214,214,58.83,7.35375,33.612222,39448.0,670.54224,1173.620714
2019-11-14,209,209,75.28,9.41,58.124722,18967.0,251.952709,326.315539
2019-11-14,215,215,58.33,7.29125,48.054166,13562.0,232.504714,282.223189
2019-11-15,213,213,16.48,2.06,0.071944,13.0,0.788835,180.696097
2019-11-18,209,209,132.17,16.52125,101.520555,29279.0,221.525308,288.404648
2019-11-20,209,209,83.11,10.38875,53.535,14376.0,172.975574,268.534603
2019-11-20,213,213,30.74,3.8425,0.087222,39.0,1.008458,355.414918
2019-11-21,211,211,140.43,17.55375,35.265,5954.0,42.398347,168.835956
2019-11-22,209,209,50.82,6.3525,39.095555,11823.0,232.644628,302.412895
2019-11-25,211,211,143.3,17.9125,67.097777,5065.0,35.345429,75.486852
2019-11-25,214,214,71.27,8.90875,45.518333,67872.0,952.322155,1491.091512
2019-11-26,215,215,53.68,6.71,55.528888,18639.0,347.224292,335.663123
2019-11-27,213,213,20.96,2.62,0.202222,50.0,1.526718,158.241932
2019-11-29,211,211,161.76,20.22,122.012777,8845.0,54.679772,72.492407
2019-12-02,213,213,28.23,3.52875,0.2,19.0,0.673043,95.0
2019-12-03,209,209,108.96,13.62,73.500833,19078.0,175.091776,259.561684
2019-09-09,213,213,31.41,3.92625,0.3825,117.0,2.769819,227.45098
2019-09-10,211,211,73.53,9.19125,72.010555,7831.0,106.500747,108.747946
2019-09-10,214,214,52.2,6.525,32.187777,24507.0,469.482758,761.375972
2019-09-11,213,213,55.95,6.99375,0.244722,53.0,0.947274,216.572274
2019-09-12,214,214,58.77,7.34625,40.368333,25706.0,437.400034,636.786265
2019-09-13,215,215,53.63,6.70375,45.853888,14451.0,269.457393,315.15321
2019-09-16,209,209,74.32,9.29,49.579166,22502.0,302.771797,453.859994
2019-09-18,211,211,145.79,18.22375,27.172777,7703.0,52.836271,283.482251
2019-09-18,214,214,62.35,7.79375,28.313888,33964.0,544.731355,1199.552671
2019-09-19,209,209,60.56,7.57,37.491666,11648.0,192.338177,310.682379
2019-09-19,215,215,63.73,7.96625,48.791944,18367.0,288.200219,376.435093
2019-09-20,209,209,80.45,10.05625,39.343611,18460.0,229.459291,469.199433
2019-09-20,215,215,49.64,6.205,39.242777,12533.0,252.47784,319.370874
2019-09-23,209,209,77.35,9.66875,51.578333,22820.0,295.022624,442.433841
2019-09-25,209,209,70.61,8.82625,45.616111,18797.0,266.208752,412.069323
2019-09-27,211,211,89.34,11.1675,32.313888,7634.0,85.448847,236.245171
2019-09-30,213,213,52.7,6.5875,0.163055,50.0,0.872865,282.113397
2019-10-01,211,211,114.24,14.28,39.4775,7318.0,64.058123,185.371414
2019-10-01,214,214,56.35,7.04375,28.105833,45137.0,801.011535,1605.965565
2019-10-02,211,211,80.54,10.0675,29.386388,5342.0,66.32729,181.784845
2019-10-03,209,209,70.48,8.81,25.686388,13596.0,192.905788,529.307585
2019-10-04,213,213,22.51,2.81375,0.2275,35.0,1.554865,153.846154
2019-10-05,214,214,0.0,0.0,0.488888,5416.0,0.0,11078.20196
2019-10-07,215,215,35.46,4.4325,3.914444,1496.0,42.188381,382.174326
2019-10-08,213,213,38.85,4.85625,0.248333,82.0,1.209781,189.261999
2019-10-09,211,211,142.24,17.78,32.4725,10448.0,73.453318,321.749172
2019-10-09,214,214,56.8,7.1,22.753888,32518.0,572.5,1429.118399
2019-10-10,213,213,31.62,3.9525,0.092222,26.0,0.822264,281.92839
2019-10-11,209,209,75.88,9.485,33.774444,17975.0,236.88719,532.207132
2019-10-14,211,211,140.12,17.515,72.4375,10344.0,73.822437,142.798964
2019-10-14,214,214,49.68,6.21,26.645555,30171.0,607.306763,1132.308934
2019-10-15,215,215,38.0,4.75,31.771388,12645.0,332.763157,397.999608
2019-10-16,209,209,84.96,10.62,51.945,14763.0,173.764124,284.204447
2019-10-16,215,215,44.99,5.62375,32.674722,10679.0,237.363858,326.82757
2019-10-17,213,213,31.33,3.91625,0.101388,25.0,0.797957,246.577504
2019-10-18,211,211,89.06,11.1325,24.18,6070.0,68.156299,251.033912
2019-10-21,213,213,21.88,2.735,0.272777,68.0,2.879342,230.957889
2019-10-23,211,211,133.54,16.6925,44.627222,8792.0,65.837951,197.009798
2019-10-24,215,215,43.24,5.405,35.531388,13209.0,305.481036,371.755812
2019-10-25,209,209,75.84,9.48,30.711944,14671.0,193.446729,477.696885
2019-10-27,211,211,63.01,7.87625,3.000833,3078.0,48.849388,1025.715193
2019-10-27,214,214,8.4,1.05,1.037777,5323.0,633.690476,5129.232966
2019-10-28,209,209,96.67,12.08375,48.816944,21251.0,219.83035,435.320162
2019-10-29,213,213,17.49,2.18625,0.246388,83.0,3.773585,267.870188
2019-10-30,209,209,80.14,10.0175,44.175555,17543.0,218.904417,397.120081
2019-10-31,209,209,77.35,9.66875,40.829444,18336.0,237.052359,449.087673
2019-10-31,215,215,29.51,3.68875,28.541388,15748.0,533.64961,551.760131
2019-11-01,213,213,16.97,2.12125,0.058333,14.0,0.824985,240.001371
2019-11-04,215,215,64.47,8.05875,45.673611,16915.0,262.370094,370.345143
2019-11-05,209,209,130.32,16.29,88.562777,31451.0,241.336709,355.126623
2019-11-07,211,211,83.07,10.38375,16.498888,7318.0,88.094378,443.545043
2019-11-08,209,209,60.38,7.5475,35.659722,13490.0,223.41835,378.297957
2019-11-11,211,211,129.08,16.135,137.869722,7656.0,59.312054,55.530684
2019-11-11,214,214,55.49,6.93625,35.461944,40824.0,735.700126,1151.205923
2019-11-12,209,209,126.66,15.8325,82.608888,28636.0,226.085583,346.645508
2019-11-12,215,215,42.51,5.31375,48.669722,17698.0,416.32557,363.634704
2019-11-13,215,215,69.84,8.73,47.667777,18753.0,268.513745,393.410416
2019-11-14,213,213,24.5,3.0625,0.1175,27.0,1.102041,229.787234
2019-11-15,214,214,61.55,7.69375,37.817777,34528.0,560.974817,913.009773
2019-11-18,213,213,36.09,4.51125,0.175555,38.0,1.052923,216.456381
2019-11-19,211,211,113.74,14.2175,99.7875,8493.0,74.6703,85.11086
2019-11-19,214,214,53.02,6.6275,37.129166,22953.0,432.912108,618.193255
2019-11-21,209,209,69.54,8.6925,49.941944,15848.0,227.897612,317.328456
2019-11-21,215,215,63.93,7.99125,53.872222,16144.0,252.5262,299.672064
2019-11-22,213,213,22.58,2.8225,0.007777,10.0,0.44287,1285.84287
2019-11-25,215,215,61.38,7.6725,58.399722,21206.0,345.487129,363.118166
2019-11-26,209,209,88.49,11.06125,91.834722,24611.0,278.121821,267.992317
2019-11-28,211,211,120.07,15.00875,55.9775,10004.0,83.318064,178.714662
2019-11-28,214,214,58.3,7.2875,43.552777,23398.0,401.337907,537.233251
2019-11-29,209,209,79.77,9.97125,85.078611,25733.0,322.589946,302.461449
2019-11-29,215,215,61.37,7.67125,43.259444,16188.0,263.777089,374.207306
2019-12-01,211,211,77.2,9.65,79.758055,4548.0,58.911917,57.022453
2019-09-19,214,214,58.73,7.34125,28.355,34173.0,581.866167,1205.18427
2019-09-23,211,211,86.27,10.78375,35.307222,7311.0,84.745566,207.068117
2019-09-23,214,214,63.82,7.9775,38.640277,157951.0,2474.945158,4087.729495
2019-09-24,209,209,93.43,11.67875,68.343055,21134.0,226.201434,309.234054
2019-09-24,215,215,52.91,6.61375,50.518888,16308.0,308.221508,322.809955
2019-09-25,211,211,92.24,11.53,46.389166,7953.0,86.220728,171.440892
2019-09-25,214,214,83.4,10.425,46.395555,110319.0,1322.769784,2377.792441
2019-09-26,209,209,60.11,7.51375,36.648333,13755.0,228.830477,375.324029
2019-09-26,215,215,70.21,8.77625,52.902222,14730.0,209.799173,278.43821
2019-09-27,213,213,27.08,3.385,0.128333,33.0,1.181684,249.351297
2019-09-30,211,211,52.59,6.57375,30.504166,3563.0,67.750522,116.803717
2019-10-01,213,213,42.19,5.27375,0.206388,35.0,0.782176,159.893017
2019-10-02,213,213,30.52,3.815,0.164444,33.0,1.081258,200.676218
2019-10-03,211,211,75.38,9.4225,22.910555,5429.0,72.021756,236.965014
2019-10-03,214,214,56.28,7.035,36.854166,49281.0,875.639658,1337.189396
2019-10-04,211,211,98.92,12.365,124.092777,6801.0,68.752527,54.805768
2019-10-04,214,214,50.78,6.3475,35.711388,34669.0,682.729421,970.810767
2019-10-05,215,215,0.0,0.0,0.461388,766.0,0.0,1660.207894
2019-10-07,213,213,23.1,2.8875,0.295277,75.0,3.246753,253.998788
2019-10-08,215,215,64.72,8.09,51.011944,22387.0,345.905438,438.858005
2019-10-09,213,213,22.03,2.75375,0.121111,36.0,1.452565,264.220426
2019-10-10,211,211,145.21,18.15125,31.947777,7518.0,51.773293,235.321537
2019-10-11,214,214,37.95,4.74375,20.279722,32019.0,843.715415,1578.867797
2019-10-14,209,209,83.26,10.4075,42.696111,21150.0,254.02354,495.361275
2019-10-15,213,213,32.02,4.0025,0.223611,38.0,1.186758,169.937973
2019-10-17,211,211,138.92,17.365,27.471388,7339.0,52.828966,267.15068
2019-10-18,213,213,19.92,2.49,0.108611,26.0,1.305221,239.386434
2019-10-21,215,215,63.78,7.9725,42.653055,15633.0,245.108184,366.515364
2019-10-22,209,209,112.1,14.0125,77.775,23986.0,213.969669,308.402442
2019-10-22,215,215,44.88,5.61,29.208055,11861.0,264.282531,406.086608
2019-10-23,213,213,21.94,2.7425,0.2025,30.0,1.367366,148.148148
2019-10-24,213,213,24.38,3.0475,0.064166,6.0,0.246103,93.507465
2019-10-25,211,211,110.67,13.83375,30.426388,13281.0,120.005421,436.496109
2019-10-25,214,214,28.04,3.505,14.587777,14180.0,505.706134,972.046666
2019-10-28,211,211,104.72,13.09,35.940555,7364.0,70.320855,204.893886
2019-10-28,214,214,45.3,5.6625,20.743055,21243.0,468.940397,1024.101801
2019-10-29,215,215,38.83,4.85375,32.868055,12860.0,331.187226,391.261363
2019-10-30,211,211,94.57,11.82125,30.721944,10584.0,111.917098,344.509449
2019-10-30,214,214,44.43,5.55375,20.4725,22462.0,505.559306,1097.179142
2019-11-01,215,215,35.51,4.43875,29.849444,12054.0,339.453675,403.826617
2019-11-04,213,213,24.43,3.05375,0.275277,55.0,2.005731,178.002521
2019-11-05,211,211,86.24,10.78,40.531944,6778.0,78.594619,167.226126
2019-11-05,214,214,58.98,7.3725,32.9075,34261.0,580.891827,1041.130441
2019-11-06,209,209,127.91,15.98875,54.709166,19031.0,148.784301,347.857614
2019-11-06,215,215,40.0,5.0,36.230833,16057.0,401.425,443.186056
2019-11-07,213,213,25.19,3.14875,0.260833,42.0,1.548233,149.520958
2019-11-08,211,211,110.12,13.765,34.861388,11104.0,100.835452,318.518585
2019-11-08,214,214,34.73,4.34125,19.395,40874.0,1176.907572,2107.450373
2019-11-11,213,213,35.4,4.425,0.789444,88.0,2.288136,102.603858
2019-11-12,214,214,43.12,5.39,30.801666,28321.0,656.79499,919.463252
2019-11-13,213,213,24.29,3.03625,0.105277,25.0,1.02923,237.468773
2019-11-14,211,211,99.21,12.40125,58.399166,7546.0,76.06088,129.214174
2019-11-14,214,214,51.22,6.4025,40.224166,21327.0,416.38032,530.203659
2019-11-15,209,209,105.89,13.23625,59.047777,20015.0,189.016904,338.962802
2019-11-15,215,215,45.46,5.6825,39.725833,15041.0,330.862296,378.620128
2019-11-18,215,215,56.06,7.0075,55.641111,21188.0,377.952194,380.797572
2019-11-19,213,213,42.79,5.34875,0.059444,16.0,0.373919,269.160891
2019-11-20,215,215,68.76,8.595,60.136944,21356.0,310.58755,355.122801
2019-11-21,214,214,59.5,7.4375,36.694722,28584.0,480.403361,778.967612
2019-11-22,215,215,54.28,6.785,41.735833,16384.0,301.842299,392.564346
2019-11-25,213,213,35.23,4.40375,0.126388,27.0,0.766392,213.627876
2019-11-26,211,211,133.89,16.73625,32.516111,8709.0,65.045933,267.836458
2019-11-26,214,214,73.42,9.1775,60.428333,71231.0,970.185235,1178.768244
2019-11-27,209,209,97.41,12.17625,80.990277,24669.0,253.249153,304.592117
2019-11-27,215,215,52.62,6.5775,48.606666,18878.0,358.760927,388.382943
2019-11-28,213,213,34.98,4.3725,0.056944,10.0,0.285878,175.611127
2019-11-29,214,214,68.92,8.615,48.352222,29958.0,434.677887,619.578558
2019-12-01,209,209,30.31,3.78875,0.521111,166.0,5.47674,318.550174
2019-12-02,209,209,138.15,17.26875,101.636388,30438.0,220.325732,299.479355
2019-12-02,215,215,145.89,18.23625,101.893888,46609.0,319.48043,457.426847
2019-12-03,211,211,102.91,12.86375,40.531111,4703.0,45.700126,116.034322
2019-12-03,214,214,64.81,8.10125,43.888611,40004.0,617.250424,911.489315
2019-12-02,214,214,55.28,6.91,32.643888,44018.0,796.273516,1348.430064
2019-12-03,213,213,36.26,4.5325,0.153888,18.0,0.468836,110.469952
2019-12-04,211,211,113.89,14.23625,104.845833,9126.0,80.129949,87.042085
2019-12-04,214,214,46.53,5.81625,37.211944,68838.0,1479.432624,1849.889917
2019-12-05,213,213,34.02,4.2525,0.1025,13.0,0.382128,126.829268
2019-12-06,213,213,29.2,3.65,0.089166,32.0,0.513699,168.225557
2019-12-08,215,215,9.44,1.18,7.216388,2657.0,281.461864,368.189737
2019-12-09,211,211,162.22,20.2775,60.559444,4907.0,30.249044,81.027824
2019-12-09,214,214,76.22,9.5275,59.773611,51984.0,682.025715,869.681438
2019-12-10,213,213,33.5,4.1875,1.127222,16.0,0.477612,14.194187
2019-12-11,209,209,248.31,31.03875,264.6,76595.0,308.465224,289.474678
2019-12-11,215,215,80.11,10.01375,66.463888,22551.0,281.500436,339.297032
2019-12-12,215,215,69.35,8.66875,68.276944,21480.0,309.733237,314.601075
2019-12-13,211,211,123.54,15.4425,42.426944,5708.0,46.203658,134.537146
2019-12-13,214,214,55.42,6.9275,41.800555,97526.0,1759.761818,2333.126916
2019-12-14,209,209,97.69,12.21125,0.163055,2204.0,22.561162,13516.911471
2019-12-15,211,211,38.92,4.865,24.538611,3072.0,78.93114,125.19046
2019-12-16,211,211,109.61,13.70125,38.798333,4092.0,37.33236,105.468448
2019-12-16,214,214,51.17,6.39625,35.069722,54001.0,1055.325385,1539.818308
2019-12-17,213,213,28.43,3.55375,0.054722,13.0,0.457263,237.564417
2019-12-18,213,213,14.67,1.83375,0.037777,7.0,0.477164,185.297933
2019-12-19,209,209,129.38,16.1725,67.409722,23454.0,181.27995,347.932008
2019-12-19,215,215,39.71,4.96375,31.832222,13759.0,346.48703,432.234985
2019-12-20,211,211,91.05,11.38125,61.722777,11495.0,126.249313,186.235949
2019-12-20,214,214,33.15,4.14375,30.7475,52393.0,1580.482654,1703.975933
2019-12-23,215,215,0.0,0.0,42.700555,16829.0,0.0,394.116657
2019-12-26,209,209,0.0,0.0,15.891944,5402.0,0.0,339.920654
2019-12-26,215,215,0.0,0.0,38.578333,5063.0,0.0,131.23947
2019-12-27,211,211,67.75,8.46875,15.818888,9363.0,138.199261,591.887369
2019-12-27,214,214,35.85,4.48125,12.812777,16059.0,447.94979,1253.358268
2019-12-30,213,213,19.97,2.49625,0.048333,14.0,0.650976,268.967372
2020-01-02,215,215,33.18,4.1475,35.506111,11643.0,350.904159,327.915383
2020-01-03,211,211,55.18,6.8975,15.704166,1950.0,35.33889,124.170872
2020-01-07,209,209,103.27,12.90875,56.189444,19973.0,193.405635,355.458224
2020-01-07,215,215,52.64,6.58,45.044166,15661.0,297.511398,347.680984
2020-01-08,211,211,107.18,13.3975,29.126944,10018.0,93.46893,343.942708
2020-01-08,214,214,48.55,6.06875,25.116111,29401.0,605.581874,1170.603203
2020-01-09,211,211,92.34,11.5425,14.585555,4954.0,53.649555,339.651113
2020-01-09,214,214,36.67,4.58375,25.174444,18598.0,507.172075,738.765074
2020-01-10,209,209,65.65,8.20625,31.112222,15163.0,230.96725,487.36474
2020-01-10,215,215,25.96,3.245,16.942777,8752.0,337.134052,516.562308
2020-01-13,209,209,56.0,7.0,46.835833,16115.0,287.767857,344.074162
2020-01-14,215,215,40.31,5.03875,27.9425,13156.0,326.370627,470.824013
2020-01-15,211,211,79.88,9.985,18.774166,5209.0,65.210315,277.455733
2020-01-17,213,213,55.4,6.925,13.447222,2328.0,5.397112,22.235076
2020-01-20,213,213,43.03,5.37875,9.127777,1637.0,10.945852,51.600735
2020-01-21,215,215,32.44,4.055,24.557777,10037.0,309.401972,408.709631
2020-01-22,211,211,91.18,11.3975,18.706111,8096.0,88.791401,432.799741
2020-01-22,214,214,30.45,3.80625,7.901944,13555.0,445.155993,1715.400665
2020-01-24,209,209,66.5,8.3125,34.346388,15386.0,231.368421,447.965591
2020-01-26,211,211,7.63,0.95375,0.654444,177.0,23.197903,270.458587
2020-01-27,211,211,61.3,7.6625,34.573611,4719.0,76.982055,136.491383
2020-01-27,214,214,14.26,1.7825,10.261944,12288.0,861.711079,1197.433936
2020-01-28,213,213,33.49,4.18625,2.166666,978.0,12.24246,189.230827
2020-01-29,213,213,33.2,4.15,2.257777,803.0,12.289157,180.708724
2020-01-30,215,215,40.0,5.0,31.831666,14638.0,365.95,459.856546
2020-02-03,209,209,51.56,6.445,45.581944,17141.0,332.447633,376.048024
2020-02-04,211,211,88.21,11.02625,37.933888,8884.0,100.714204,234.196927
2020-02-04,214,214,31.48,3.935,18.639722,14947.0,474.809402,801.889641
2020-02-05,215,215,26.22,3.2775,23.386666,10137.0,386.613272,433.452121
2020-02-06,209,209,33.89,4.23625,29.206388,8017.0,236.559457,274.494744
2020-02-06,215,215,80.69,10.08625,68.558888,23066.0,285.859462,336.440696
2020-02-07,213,213,19.67,2.45875,2.916388,1045.0,15.302491,103.209861
2020-02-10,213,213,23.83,2.97875,2.376111,1090.0,12.463282,124.994161
2020-02-11,209,209,64.54,8.0675,58.528333,18611.0,288.363805,317.982745
2020-02-12,213,213,25.54,3.1925,9.4325,1149.0,13.038371,35.303472
